Source,Target,Weight
8904,14839,1
8904,14895,1
8906,11601,1
8906,12254,1
8906,15147,1
8910,14794,1
8911,9418,1
8911,10302,1
8911,10668,1
8911,11351,1
8911,12263,1
8912,12109,2
8912,15080,2
8914,10929,1
8914,11204,1
8914,12027,1
8914,12874,1
8914,15109,2
8916,9268,1
8918,12987,1
8918,13156,1
8919,12102,1
8920,14748,1
8922,9486,2
8922,14572,2
8923,9143,1
8923,11040,1
8924,10897,1
8925,13796,1
8926,11459,1
8927,11820,1
8927,12157,1
8928,10364,1
8928,11131,1
8929,12112,2
8930,12711,1
8931,9128,1
8932,10432,1
8933,13520,1
8933,14217,2
8934,12860,1
8935,11372,1
8936,10904,1
8936,13285,1
8937,13960,1
8938,12381,1
8939,11318,1
8939,13060,1
8939,14027,1
8939,15100,1
8940,10134,1
8940,11584,1
8940,12137,1
8942,9060,1
8942,13444,1
8943,8977,1
8943,13413,1
8943,15274,3
8944,14021,1
8945,9526,1
8945,10401,1
8945,12225,1
8945,12664,1
8946,10795,1
8946,12607,1
8947,10153,1
8948,14704,1
8949,13486,1
8949,14028,1
8949,14031,1
8950,13682,1
8950,15090,1
8951,10123,1
8951,12502,1
8951,15137,1
8953,9680,1
8953,10406,1
8953,12719,1
8956,14919,1
8957,11194,1
8957,12329,1
8957,15195,1
8958,10753,1
8958,11706,1
8959,9147,1
8959,13089,1
8962,10144,1
8962,13938,1
8963,10411,1
8965,9200,1
8965,9324,1
8965,10579,1
8965,11199,1
8965,12880,1
8965,13205,1
8966,10319,1
8967,13945,1
8968,9837,1
8968,12072,1
8968,12455,1
8971,14008,1
8971,14714,1
8972,13001,1
8973,9494,1
8973,15278,1
8977,13413,1
8978,12037,1
8980,9384,1
8980,10135,1
8980,10216,1
8980,12565,1
8981,12654,1
8981,12828,1
8982,12203,1
8982,14843,1
8983,11771,1
8984,10567,1
8984,10717,1
8984,10988,1
8986,9003,1
8986,9687,1
8986,10130,1
8986,10215,1
8986,10947,1
8986,13617,1
8986,13629,1
8986,14118,1
8986,14302,1
8987,12845,1
8987,13315,1
8988,9350,1
8988,11167,1
8988,11940,1
8989,11712,4
8989,15049,4
8990,10534,1
8990,12585,1
8990,12854,1
8990,13238,1
8990,15094,1
8991,9578,1
8991,11033,1
8991,12432,1
8991,14079,1
8992,14566,1
8992,14655,1
8993,11542,1
8993,15120,1
8994,11242,1
8995,10087,1
8995,10413,1
8995,12419,1
8995,12454,1
8995,12705,1
8995,12768,2
8996,9195,1
8996,10355,1
8996,10885,1
8996,11605,1
8996,13976,1
8997,10755,1
8997,12188,1
8997,12320,1
8998,9383,1
8998,12205,1
9000,10976,1
9001,11204,1
9001,13802,1
9002,9200,1
9002,11641,1
9002,14773,1
9003,9687,1
9003,10130,1
9003,10215,1
9003,10947,1
9003,13617,1
9003,13629,1
9003,14118,1
9003,14302,1
9004,11384,1
9005,10457,1
9005,10874,1
9005,10960,1
9005,12865,1
9006,10369,1
9006,11230,1
9006,13621,1
9006,14829,1
9007,9788,1
9007,13733,1
9007,14905,1
9008,10386,1
9008,11486,1
9008,11547,1
9009,12163,1
9009,13161,1
9009,14126,1
9010,10586,1
9010,10598,1
9010,11796,1
9010,15172,1
9011,10006,1
9012,9494,1
9012,13526,1
9013,9589,1
9013,14388,1
9014,13374,1
9015,11219,1
9015,11375,1
9016,11332,1
9016,12975,1
9017,9279,1
9017,11639,1
9017,13800,1
9017,14171,1
9017,15112,1
9018,12648,1
9019,9553,1
9019,11934,1
9019,13415,1
9020,9215,1
9020,10157,1
9021,13970,1
9023,10892,1
9023,13393,1
9024,9636,1
9025,11097,1
9026,9145,1
9026,9358,1
9027,10033,1
9029,14818,1
9030,10685,1
9030,11206,1
9032,10927,1
9032,11065,1
9034,9169,2
9034,12313,2
9035,11068,1
9035,12802,1
9038,10336,1
9039,11641,1
9039,12304,1
9039,12805,2
9039,13554,1
9039,13919,1
9039,14773,1
9041,10929,1
9041,11383,1
9042,10263,1
9042,13077,1
9042,14753,1
9043,14312,1
9044,13763,1
9045,10346,1
9045,12877,1
9045,14387,1
9046,9234,2
9046,9386,1
9047,9368,1
9047,10338,1
9047,11113,1
9047,13140,1
9047,14938,1
9049,9224,1
9050,9606,1
9050,14828,1
9051,12839,1
9052,9079,1
9052,10678,1
9052,11707,1
9052,14739,1
9053,11423,1
9053,13515,1
9055,9101,3
9057,11153,1
9058,9649,1
9058,10066,1
9058,13644,1
9058,14356,1
9059,13395,1
9060,13444,1
9061,14885,1
9063,11333,1
9063,13683,1
9064,9723,1
9064,12117,1
9067,9352,1
9067,13027,1
9068,9231,1
9071,9339,1
9071,9444,1
9071,10990,1
9071,13949,1
9073,11470,1
9073,11593,1
9075,14340,1
9076,9784,1
9076,10159,1
9077,12746,1
9079,10678,1
9079,11707,1
9079,14739,1
9081,9585,1
9081,10245,1
9081,11678,1
9082,10140,1
9082,10279,1
9083,11864,1
9083,12334,1
9083,12393,1
9083,13349,1
9084,10316,1
9084,10329,1
9084,11071,1
9084,12310,1
9084,13111,1
9084,14688,1
9086,11753,1
9087,12828,3
9087,14338,1
9088,11011,1
9088,12445,1
9089,10254,1
9089,12261,1
9090,13387,1
9094,9901,1
9094,13450,1
9094,14290,1
9094,15030,1
9095,9652,1
9096,10899,1
9096,13518,1
9100,12904,1
9100,13987,1
9101,9109,2
9101,9810,1
9101,10350,2
9102,9793,1
9102,14076,1
9102,14142,1
9103,11858,1
9104,13423,1
9105,12262,1
9105,12407,1
9105,14924,1
9106,9913,1
9106,13438,1
9109,9810,1
9111,13195,1
9112,9470,1
9112,12234,1
9112,14048,1
9114,13825,1
9115,10407,1
9115,12566,1
9116,10805,1
9116,10922,1
9118,9293,1
9118,10574,1
9119,12213,1
9120,10058,1
9121,9193,1
9121,14610,1
9124,10726,1
9126,15272,1
9131,9324,1
9131,15045,1
9132,14334,1
9132,14361,1
9133,11240,1
9134,10719,1
9137,12091,1
9138,9459,1
9138,13137,1
9139,9302,1
9139,9985,1
9139,13648,1
9140,11571,1
9140,12360,1
9141,10382,1
9141,10499,1
9142,9278,1
9143,11040,1
9144,12335,1
9144,14586,1
9145,9358,1
9147,13089,1
9148,11361,1
9148,14801,1
9150,10571,1
9151,14450,1
9152,11395,1
9152,14580,2
9154,10564,1
9156,10903,1
9157,12963,1
9157,13081,1
9158,9588,1
9158,11664,1
9158,13145,1
9159,11140,1
9159,11433,1
9160,10425,1
9160,14362,1
9160,14898,1
9161,9564,1
9161,9698,1
9161,10596,1
9161,10701,1
9161,10728,1
9161,11805,1
9161,13634,1
9161,13867,1
9162,11165,1
9162,13757,1
9163,13705,1
9163,14251,2
9164,10171,1
9165,9665,1
9165,10276,1
9166,12007,1
9167,9321,1
9168,11778,5
9168,12953,1
9168,13774,1
9169,10377,2
9169,11019,2
9169,12313,3
9169,12698,2
9170,10463,1
9170,15005,1
9172,13870,1
9174,10588,2
9174,13945,2
9175,13666,1
9175,14128,1
9176,9927,1
9176,13587,1
9177,11019,1
9177,13189,1
9177,13610,1
9177,13742,1
9177,14889,1
9178,10883,1
9178,13688,1
9179,10217,1
9180,12386,1
9181,12665,2
9181,13143,1
9181,14724,1
9182,9967,1
9182,9978,2
9182,11533,1
9182,12909,1
9182,13234,1
9182,14251,2
9183,12544,1
9183,14252,1
9183,14464,1
9185,9264,1
9186,14492,1
9187,13016,1
9188,10523,1
9189,13016,1
9191,9446,1
9191,10578,1
9193,14610,1
9194,14069,1
9194,14236,1
9195,10355,1
9195,10885,1
9195,11605,1
9195,13976,1
9196,12717,1
9197,10111,1
9197,12426,1
9197,13326,1
9198,10931,1
9199,9415,1
9199,12158,1
9199,13781,1
9200,10087,1
9200,10505,1
9200,10627,1
9200,11199,3
9200,11641,2
9200,12417,1
9200,12454,1
9200,12768,1
9200,12880,2
9200,12996,1
9200,13205,2
9200,14272,1
9200,14397,1
9200,14773,2
9201,14251,1
9202,10027,1
9202,13623,1
9202,14321,1
9202,14685,1
9203,11526,1
9204,14303,1
9206,10378,1
9206,12721,1
9207,13957,1
9209,9856,1
9209,14090,1
9213,13647,1
9214,10207,1
9215,10157,1
9216,12632,1
9218,10985,1
9221,11902,1
9222,9807,1
9223,10603,1
9223,14083,1
9225,11074,1
9225,13568,1
9226,11370,1
9228,13761,1
9230,12016,1
9230,13704,1
9230,14484,1
9232,10121,1
9232,13672,1
9232,15273,1
9234,9386,1
9235,10106,1
9235,10590,1
9236,10742,1
9236,12683,1
9236,12800,1
9237,12083,1
9238,11369,1
9238,11709,1
9240,11208,1
9242,11899,1
9243,9703,1
9245,10003,2
9245,12671,2
9245,12787,2
9246,15224,1
9247,9774,1
9247,14173,1
9248,9670,1
9248,11005,1
9249,13678,1
9249,15043,1
9249,15295,1
9250,12615,1
9250,12790,1
9250,13082,1
9251,14465,1
9252,9750,1
9254,14585,1
9255,10659,1
9256,13263,1
9257,12984,1
9258,12495,1
9260,10844,1
9261,12610,1
9261,14549,1
9261,14721,1
9262,10494,1
9263,11756,1
9263,13414,1
9264,9813,1
9264,13045,1
9265,13380,1
9266,14004,1
9267,10113,1
9269,11778,2
9271,9642,1
9271,9986,1
9271,13068,1
9272,9822,1
9274,13745,1
9275,11518,1
9276,11579,1
9276,14999,1
9277,9826,5
9277,12237,1
9277,13846,3
9277,14078,3
9279,11639,1
9279,13800,1
9279,14171,1
9279,15112,1
9280,9380,1
9280,13208,1
9280,14417,1
9281,9704,1
9281,10226,2
9281,10558,1
9282,9955,1
9282,12184,1
9282,12453,1
9282,13087,1
9282,13206,1
9282,15125,1
9283,11291,1
9284,12549,1
9285,12571,1
9285,13003,1
9285,13277,1
9286,10412,1
9286,11559,1
9288,9683,1
9289,9509,1
9289,13142,1
9289,15239,1
9290,9768,1
9290,11843,1
9291,13785,1
9291,15234,1
9292,12599,1
9292,14297,1
9292,14907,1
9293,10574,1
9294,10619,1
9295,11010,1
9296,13915,1
9296,14112,1
9299,14021,1
9299,14599,1
9300,10863,1
9300,13191,2
9300,14054,2
9301,10774,1
9301,13664,1
9302,9985,1
9302,13648,1
9303,9415,1
9304,13476,1
9304,14045,1
9305,9843,2
9307,12196,2
9309,12594,1
9311,11476,1
9311,11881,1
9311,13289,1
9311,13616,1
9311,13885,1
9312,14249,1
9313,15042,1
9316,11036,1
9316,13462,1
9317,12536,1
9317,13896,1
9318,10597,1
9318,11662,1
9318,12246,1
9319,10409,1
9323,9432,1
9323,12773,1
9324,10289,1
9324,10559,1
9324,10579,1
9324,10960,1
9324,11557,1
9324,12340,1
9324,12350,1
9324,13109,1
9324,15045,1
9325,9426,1
9325,9726,1
9326,14193,2
9327,10094,1
9327,10126,1
9327,11603,1
9327,13105,1
9327,13470,1
9330,10104,1
9330,10808,1
9331,11776,1
9331,14607,1
9332,11600,1
9332,11686,1
9333,10970,1
9333,11132,1
9333,12931,1
9334,12404,1
9335,10102,1
9336,10067,1
9336,14507,1
9337,11406,1
9338,12204,1
9338,13786,1
9339,9444,1
9339,10990,1
9339,13949,1
9340,11129,1
9340,14708,1
9342,12199,1
9344,12654,1
9344,12828,1
9345,9756,1
9345,14935,1
9346,10136,1
9346,10251,1
9346,10798,1
9346,10842,1
9346,12169,1
9346,12475,1
9347,9549,1
9347,10790,1
9348,12852,1
9348,13931,1
9349,12271,1
9349,14951,1
9350,11167,1
9350,11940,1
9352,13027,1
9353,11516,1
9354,11991,1
9354,12249,1
9356,14702,1
9359,11711,1
9359,13004,1
9359,14409,1
9359,14488,1
9362,14719,1
9364,12268,1
9368,10338,1
9368,11113,1
9368,13140,1
9368,14938,1
9369,10953,1
9369,12567,1
9369,13050,1
9369,15095,1
9370,10602,1
9372,11697,1
9372,11873,1
9372,12919,1
9372,14560,1
9373,11435,1
9373,13643,1
9374,10334,1
9374,13601,1
9374,14352,1
9375,9413,1
9375,10936,1
9375,12248,1
9375,13012,1
9375,15241,1
9377,13248,1
9378,15013,2
9379,12526,3
9379,13110,2
9380,13208,1
9380,14417,1
9381,12049,1
9381,14691,1
9381,15216,1
9382,9521,1
9382,9580,2
9382,11521,1
9382,12832,2
9383,9904,1
9383,14228,1
9384,10135,1
9384,10216,1
9384,12565,1
9385,11080,1
9388,15143,1
9389,10853,1
9389,11797,1
9390,12161,2
9392,10811,2
9392,11882,2
9392,13662,1
9392,14314,2
9394,13099,1
9395,9653,2
9396,9920,1
9398,11764,1
9398,13699,1
9398,14644,1
9398,15300,1
9399,12218,1
9399,12759,1
9400,10298,2
9401,12264,1
9402,10214,1
9402,10262,1
9402,12659,1
9402,13693,1
9404,11383,1
9404,14946,1
9405,10370,1
9405,12423,1
9407,10151,1
9407,10910,1
9407,15308,1
9408,12192,1
9410,9502,1
9410,10259,1
9410,10466,1
9410,10621,1
9410,10780,1
9410,11451,1
9410,12734,1
9410,13347,1
9410,13805,1
9410,14961,1
9411,9551,1
9411,9643,2
9411,10058,2
9411,10386,1
9411,10540,1
9411,13775,2
9411,14926,2
9412,13548,1
9412,14592,2
9413,10936,1
9413,12248,1
9413,13012,1
9413,15241,1
9415,12158,1
9415,13781,1
9416,14527,1
9417,14227,1
9418,10302,1
9418,10308,1
9418,11351,1
9419,12754,1
9419,13930,1
9420,10934,1
9420,14406,1
9421,13100,1
9422,11827,1
9422,15170,1
9423,12611,1
9423,12616,1
9424,14351,1
9425,12136,1
9426,9726,1
9426,9762,1
9427,10368,1
9427,12040,1
9429,11468,1
9430,13988,1
9430,14265,1
9431,10831,1
9431,12174,1
9432,12773,1
9433,9535,1
9433,10692,1
9433,13670,1
9433,14968,2
9433,14970,2
9433,15043,1
9433,15093,1
9436,11502,1
9438,10359,1
9438,10477,1
9438,11699,1
9438,11764,1
9438,13699,1
9438,15162,1
9438,15291,1
9439,10279,1
9439,12584,3
9440,10458,1
9440,11835,1
9440,13237,1
9441,13440,1
9443,13972,1
9444,10990,1
9444,13949,1
9446,10578,1
9451,13674,1
9452,9985,1
9452,10713,1
9453,14562,1
9454,11832,2
9454,11889,2
9455,10213,1
9455,12414,1
9455,13257,1
9456,13566,1
9456,14151,1
9457,14894,1
9458,10867,1
9458,13354,1
9458,14105,1
9458,14220,1
9459,13137,1
9460,14864,1
9461,14136,1
9462,13298,1
9463,10949,1
9463,13907,1
9463,14830,1
9466,9740,1
9467,11888,1
9468,14025,1
9469,9626,1
9469,10125,1
9469,10491,1
9469,11310,1
9469,13364,1
9470,12234,1
9470,14048,1
9471,10181,1
9471,10209,1
9471,10501,1
9471,12680,1
9471,12796,1
9471,15302,1
9472,9493,1
9472,14846,1
9473,12598,1
9473,13177,1
9473,14506,1
9473,14554,1
9473,14810,1
9475,13871,1
9477,11575,1
9477,13803,1
9477,14618,1
9479,9707,1
9480,11777,1
9480,12098,1
9480,12602,2
9483,9712,1
9484,14119,1
9486,14572,2
9487,12916,1
9487,13530,1
9491,13652,1
9492,12023,1
9493,14846,1
9494,10008,2
9494,10373,1
9494,11107,1
9494,11327,1
9494,13526,1
9494,15278,1
9495,12887,1
9497,13091,1
9497,14247,1
9498,12002,1
9498,12898,1
9499,9677,1
9499,10017,1
9499,10522,1
9499,13430,1
9499,13996,1
9499,14528,1
9499,14645,1
9500,11271,1
9501,13993,1
9502,10259,1
9502,10621,1
9502,13347,1
9503,10968,1
9503,12090,1
9506,10939,1
9507,14310,1
9509,13142,1
9509,15239,1
9511,13416,1
9511,13624,1
9512,11802,1
9513,9739,1
9513,15275,1
9514,10237,1
9515,15239,1
9516,11144,1
9516,12893,1
9517,10339,1
9518,10722,1
9518,15174,1
9519,13944,1
9519,14842,1
9520,10730,1
9521,9580,1
9521,11521,1
9521,12832,1
9522,10907,1
9523,10231,1
9523,12284,1
9524,10248,1
9524,10423,1
9524,14927,1
9525,10391,1
9525,11734,1
9525,12672,1
9525,14211,1
9525,14912,1
9526,10380,1
9526,10401,2
9526,12225,1
9526,12664,1
9526,14575,1
9529,13386,1
9531,11331,1
9532,10594,1
9532,14387,1
9533,9824,1
9533,15231,1
9534,14859,1
9535,10692,1
9535,13670,1
9537,13600,1
9537,13646,1
9537,15219,1
9538,12500,1
9538,13410,1
9538,14073,1
9538,14862,1
9539,9569,1
9539,12814,1
9539,13303,1
9539,13707,1
9540,11139,1
9541,10084,1
9541,13030,1
9543,12733,1
9544,14383,1
9545,11344,1
9545,12131,1
9545,12777,1
9545,13360,1
9545,14126,1
9547,10507,1
9548,11056,1
9548,13165,1
9549,10790,1
9551,9558,1
9551,10386,7
9551,10540,2
9551,12966,2
9551,13203,3
9552,10591,1
9552,14877,1
9554,10495,1
9554,10960,1
9554,10991,1
9554,10997,4
9554,11436,1
9554,11643,2
9554,11663,1
9554,11943,1
9554,12027,1
9554,12128,1
9554,12265,1
9554,12338,2
9554,12603,1
9554,13219,1
9554,13372,2
9554,13373,4
9554,13668,1
9554,13693,1
9554,14100,1
9554,14251,1
9554,14335,1
9554,14361,1
9554,14546,1
9554,14594,1
9554,15109,1
9554,15252,1
9555,10654,3
9555,10679,3
9555,14808,3
9556,11471,1
9556,14471,1
9557,12645,1
9557,12847,1
9558,10386,1
9559,10346,2
9559,11233,2
9559,12027,1
9559,14228,1
9559,14387,2
9559,14736,1
9560,11864,1
9560,12334,1
9560,14916,1
9561,10662,1
9562,14023,1
9563,10627,1
9564,9698,1
9564,10596,1
9564,10701,1
9564,10728,1
9564,11805,1
9564,13634,1
9564,13867,1
9565,10983,1
9565,11820,1
9567,10487,1
9567,10960,1
9567,14400,1
9567,14420,1
9567,14561,1
9569,12814,1
9571,10610,1
9571,12039,1
9571,13287,1
9573,10667,1
9573,12529,1
9573,14022,1
9573,14349,1
9574,13335,1
9576,11598,1
9576,12608,1
9576,13235,1
9576,14245,1
9577,10472,1
9577,15268,1
9578,11033,1
9578,12432,1
9578,14079,1
9579,10536,1
9580,11521,1
9580,12832,2
9581,13811,1
9582,12129,1
9583,12667,1
9584,11330,1
9584,11466,1
9584,11631,1
9584,11900,1
9585,10245,1
9586,9731,1
9586,13626,1
9586,14860,1
9587,10575,3
9587,11124,3
9587,14442,3
9588,11664,1
9588,13145,1
9589,14388,1
9590,13844,1
9591,13336,1
9591,13710,2
9591,14174,1
9592,11215,1
9592,15041,1
9593,11257,1
9593,14064,1
9594,11477,5
9594,11958,4
9594,15285,1
9596,13820,1
9597,14470,1
9598,13075,1
9599,14474,1
9601,13744,1
9601,14040,1
9601,14223,1
9604,11666,1
9605,12391,1
9605,15027,1
9607,10636,1
9607,12133,1
9608,9811,1
9608,10856,1
9608,12709,1
9610,10050,1
9610,11688,1
9610,12227,1
9611,11744,1
9611,12536,1
9611,14602,1
9613,12337,1
9613,14735,1
9614,13199,1
9614,13614,2
9614,14403,2
9618,9908,1
9618,9944,1
9618,11168,1
9618,11775,1
9618,13218,2
9619,10516,1
9619,12690,1
9619,13932,1
9620,11177,1
9621,14659,2
9622,15000,1
9623,10118,1
9624,12209,1
9624,14277,1
9625,10199,1
9625,13749,1
9626,10125,1
9626,10491,1
9626,11310,1
9626,13364,1
9627,9970,2
9628,12208,1
9631,11653,1
9633,10682,1
9633,11347,1
9633,14301,1
9634,14848,1
9635,15178,1
9637,9695,1
9638,14678,1
9640,10860,1
9641,12445,1
9641,12948,1
9642,9986,1
9642,13068,1
9643,10058,3
9643,13775,3
9643,14379,1
9643,14926,2
9644,13096,1
9645,11393,1
9645,12036,1
9646,11344,1
9646,13360,1
9646,14126,1
9648,10414,1
9648,12943,1
9649,10066,1
9649,13644,1
9649,14356,1
9650,9855,1
9650,10341,1
9650,11281,1
9650,15159,1
9651,10925,1
9656,14570,1
9657,14070,2
9658,12557,1
9658,12660,1
9659,11172,1
9659,13171,1
9659,14170,1
9660,10493,2
9660,11094,2
9660,14578,1
9660,14731,2
9662,10677,1
9662,12853,1
9662,15076,1
9663,12708,1
9663,14014,1
9664,12188,1
9664,12521,1
9664,14132,1
9665,10276,1
9667,11749,1
9667,12430,1
9669,10931,1
9670,10340,1
9670,10570,1
9670,11005,1
9670,12357,1
9670,14085,1
9670,14195,1
9670,14368,2
9670,14422,1
9670,15204,1
9673,14462,1
9673,15194,1
9674,10614,1
9675,9930,1
9675,14398,1
9676,11460,1
9676,13000,1
9677,10017,1
9677,10522,1
9677,13430,1
9677,13996,1
9677,14528,1
9677,14645,1
9678,12402,1
9678,13628,1
9678,13691,1
9679,12396,1
9680,10406,1
9680,12719,1
9681,10606,1
9681,11583,1
9681,12103,1
9681,13992,1
9681,14483,1
9683,10906,1
9683,14953,1
9683,15132,1
9683,15136,1
9684,10112,1
9684,11751,2
9684,12250,1
9685,10088,1
9685,10857,1
9687,10130,1
9687,10215,1
9687,10947,1
9687,13617,1
9687,13629,1
9687,14118,1
9687,14302,1
9688,13232,1
9688,14821,1
9688,15214,1
9689,11634,1
9689,11808,1
9691,10551,1
9691,13497,1
9691,14453,1
9692,10884,1
9692,11184,1
9692,11191,1
9692,12014,1
9693,12624,1
9694,10220,1
9694,11450,1
9697,12510,1
9697,13278,1
9698,10596,1
9698,10701,1
9698,10728,1
9698,11805,1
9698,13634,1
9698,13867,1
9699,10915,1
9699,11055,1
9699,13167,1
9700,12668,1
9700,13072,1
9701,10644,1
9702,13312,1
9702,14184,1
9702,14198,1
9704,10226,1
9705,11641,1
9705,11798,1
9705,13098,1
9705,14773,1
9706,10440,1
9709,15211,1
9711,11769,1
9711,13114,1
9713,13758,1
9714,12412,1
9714,12867,1
9716,10038,1
9717,10969,1
9718,10575,1
9718,11124,1
9718,14442,1
9719,11484,1
9719,12519,1
9722,13637,1
9723,12117,1
9724,11553,1
9724,13036,1
9724,15301,1
9725,14555,1
9727,11389,1
9729,13612,1
9730,13182,1
9731,13626,1
9731,14860,1
9732,11629,1
9733,10247,1
9733,10385,1
9735,13330,1
9737,9953,1
9737,11001,1
9738,12860,1
9738,14734,1
9739,15275,1
9742,13858,1
9744,10833,1
9746,10218,1
9746,11155,1
9746,13944,1
9746,14778,1
9746,14842,1
9749,10796,1
9749,14591,1
9752,15113,1
9753,11960,1
9754,10155,1
9754,10374,1
9755,11608,1
9755,13421,1
9755,14350,1
9756,14935,1
9757,10376,1
9757,12804,1
9758,14810,1
9759,10129,1
9760,10249,1
9760,11893,1
9760,13295,1
9761,9940,1
9761,12008,1
9763,12932,1
9763,14547,1
9764,9844,2
9765,11090,1
9767,11842,1
9768,11843,1
9769,11412,1
9770,10759,1
9770,11823,1
9772,11545,1
9772,12492,1
9773,13585,1
9774,14173,1
9777,10459,1
9777,10525,1
9779,10381,1
9781,11446,2
9782,12202,1
9782,14520,1
9784,10159,1
9785,15084,1
9786,10320,2
9786,12462,1
9786,12513,1
9787,13067,1
9788,13733,1
9788,14905,1
9791,10434,1
9791,11500,1
9792,10324,1
9793,14076,1
9793,14142,1
9794,13745,1
9795,9868,1
9795,10305,1
9795,12675,1
9795,12978,1
9795,14166,1
9795,14525,1
9797,13613,1
9797,13663,1
9801,12188,1
9801,13436,1
9802,10957,1
9805,13618,1
9806,13968,1
9808,10335,1
9808,13157,1
9809,13069,1
9811,12709,1
9812,13895,1
9813,13045,1
9814,11420,1
9815,10002,1
9815,14191,1
9816,12628,1
9816,13519,1
9817,11376,1
9818,9970,1
9818,10466,1
9818,10613,1
9818,13322,1
9818,13590,1
9818,14234,1
9818,14392,1
9819,11732,1
9821,11321,1
9821,13654,1
9822,13552,1
9822,14968,1
9822,15071,1
9823,11760,1
9823,12068,1
9824,15231,1
9825,15132,1
9826,9873,1
9826,11297,1
9826,12237,1
9826,13324,1
9826,13846,3
9826,14078,3
9826,14730,4
9827,11491,1
9827,13816,1
9828,13155,1
9828,14059,1
9828,14137,1
9829,12458,1
9829,14513,1
9831,12851,1
9832,10393,1
9833,11130,1
9835,10692,2
9835,11981,1
9835,12446,1
9835,12853,1
9835,13991,1
9836,11441,1
9837,12072,1
9837,12455,1
9839,14179,1
9841,11520,1
9842,12763,1
9843,9979,1
9843,10593,1
9843,14640,1
9843,14865,1
9843,14970,1
9845,12686,1
9846,13544,1
9846,14873,1
9848,9954,1
9850,14461,1
9851,11645,1
9851,11839,1
9851,12520,1
9851,12630,1
9851,14159,1
9851,15118,1
9852,10772,1
9852,11213,1
9854,11078,1
9854,12367,1
9855,10341,1
9855,11281,1
9855,15159,1
9856,13965,1
9858,12274,1
9862,13224,1
9864,10928,1
9864,13856,3
9865,10776,1
9866,10429,1
9868,10305,1
9868,12675,1
9868,12978,4
9868,14166,1
9868,14525,1
9868,14621,1
9870,9882,1
9871,11735,1
9871,14333,1
9872,14206,1
9874,10279,1
9877,10987,2
9877,13772,1
9877,13901,2
9877,14186,2
9877,14348,2
9879,10198,1
9880,10421,1
9880,13131,1
9880,13442,1
9883,11716,1
9885,14544,1
9887,12756,1
9891,14654,1
9893,13547,1
9894,10099,1
9895,11016,1
9897,14931,1
9897,14973,1
9898,10400,1
9898,11292,1
9899,11818,1
9899,13751,1
9901,13450,1
9901,14290,1
9901,15030,1
9902,15131,1
9904,13588,1
9904,13906,1
9904,14228,1
9905,10051,1
9905,14232,1
9905,14316,1
9905,14711,1
9906,12235,1
9906,13999,1
9907,13990,1
9908,13218,1
9911,10011,1
9911,13073,1
9911,14515,1
9911,15220,1
9911,15279,1
9912,10024,1
9913,13438,1
9913,13602,1
9913,14633,1
9915,9925,3
9915,9968,1
9915,10862,1
9915,12392,1
9915,14451,1
9916,14275,1
9917,10174,1
9917,13730,1
9917,14174,1
9918,11188,1
9919,12712,1
9919,14402,1
9921,11489,1
9922,14074,2
9924,13571,1
9925,9968,2
9925,10862,1
9925,11127,1
9925,12392,2
9925,14451,1
9927,13587,1
9928,11918,1
9929,10281,1
9930,12534,1
9930,14398,1
9931,10450,1
9931,11283,1
9932,15048,1
9933,15069,1
9934,11853,1
9934,14628,1
9936,9945,1
9936,13954,1
9937,11339,1
9938,10504,1
9939,10195,1
9939,11115,1
9939,12441,1
9940,12008,1
9942,12300,1
9943,13789,1
9943,15048,1
9944,11168,1
9945,13954,1
9947,13799,1
9947,14836,1
9948,14011,1
9948,14149,1
9948,14244,1
9949,11454,1
9949,11895,1
9951,12511,1
9951,14981,2
9952,11936,1
9953,11001,1
9955,12184,1
9955,12453,1
9955,13087,1
9955,13206,1
9955,15125,1
9956,12254,2
9956,14577,1
9957,10410,1
9957,13230,1
9957,14344,1
9957,15135,1
9959,11376,1
9959,12255,1
9960,11700,1
9961,13002,1
9964,13493,1
9967,11533,1
9968,11127,1
9969,10179,1
9969,13401,1
9969,13536,1
9969,13995,1
9970,10466,1
9970,10613,1
9970,11317,1
9970,11743,1
9970,12973,1
9970,13242,3
9970,13322,1
9970,13590,1
9970,14044,5
9970,14234,1
9970,14392,1
9970,14502,1
9971,11541,1
9971,13482,1
9971,14185,1
9971,14331,1
9971,14807,1
9971,14991,1
9972,10167,1
9974,9992,1
9974,10973,1
9975,13154,1
9975,15252,1
9976,13256,1
9976,14581,1
9977,13014,1
9978,13234,1
9978,14251,2
9979,10593,1
9979,14640,1
9979,14865,2
9980,11037,1
9980,12308,1
9981,10775,1
9981,12577,1
9981,14138,1
9981,14148,1
9982,12052,1
9982,12185,1
9982,12936,1
9982,15145,1
9983,10724,1
9983,12945,1
9985,10713,1
9985,13648,1
9986,13068,1
9989,10323,1
9990,11166,1
9990,12489,1
9990,13745,1
9990,14270,1
9992,10816,2
9992,10973,4
9993,10168,1
9993,14168,1
9994,14646,1
9995,10489,1
9995,13821,1
9995,14395,1
9996,12229,1
9996,14438,1
9997,11886,1
9998,10566,1
10000,12244,1
10002,14191,1
10003,12671,2
10003,12787,2
10004,14879,1
10005,10605,1
10005,11295,1
10005,11496,1
10005,11684,1
10005,13655,1
10005,15067,1
10007,13840,1
10008,11505,1
10008,12748,1
10008,14680,1
10010,14162,1
10011,15220,1
10011,15279,1
10012,10101,1
10012,10105,1
10013,12000,1
